INSERT INTO public.car_info (brand, model, body_style, engine_capacity, engine_power, gear_box, fuel, color, price_per_day) VALUES
('Ford', 'F250 Crew Cab', 'Pickup', 3.5, 202, 'automatická', 'benzín', 'strieborná', 52),
('Ford', 'F250 Crew Cab', 'Pickup', 2.8, 270, 'manuálna', 'LPG', 'bordová', 92),
('Ford', 'F250 Crew Cab', 'Pickup', 2.7, 133, 'manuálna', 'LPG', 'zlatá', 84),
('Ford', 'F250 Crew Cab', 'Pickup', 2.7, 133, 'manuálna', 'LPG', 'sivá', 107),
('Ford', 'F150 SuperCrew Cab', 'Pickup', 2.9, 179, 'automatická', 'benzín', 'sivá', 78),
('Ford', 'F150 SuperCrew Cab', 'Pickup', 2.7, 168, 'automatická', 'benzín', 'sivá', 110),
('Ford', 'F150 SuperCrew Cab', 'Pickup', 2.5, 202, 'automatická', 'LPG', 'zelená', 28),
('Ford', 'F150 SuperCrew Cab', 'Pickup', 3.1, 117, 'manuálna', 'diesel', 'biela', 81),
('Ford', 'F150 SuperCrew Cab', 'Pickup', 3.2, 260, 'manuálna', 'benzín', 'tyrkysová', 53),
('Ford', 'F150 Super Cab', 'Pickup', 3, 267, 'automatická', 'benzín', 'bronzová', 119),
('Ford', 'F150 Super Cab', 'Pickup', 3.1, 133, 'manuálna', 'benzín', 'sivá', 108),
('Ford', 'F150 Super Cab', 'Pickup', 3.1, 188, 'manuálna', 'benzín', 'tmavomodrá', 42),
('Ford', 'F150 Super Cab', 'Pickup', 3.4, 113, 'automatická', 'LPG', 'biela', 116),
('Ford', 'F150 Super Cab', 'Pickup', 3.3, 181, 'manuálna', 'diesel', 'sivá', 105),
('Ford', 'F150 Regular Cab', 'Pickup', 2.3, 195, 'automatická', 'benzín', 'èervená', 26),
('Ford', 'F150 Regular Cab', 'Pickup', 2.4, 85, 'automatická', 'LPG', 'žltá', 102),
('Ford', 'F150 Regular Cab', 'Pickup', 3.3, 146, 'automatická', 'benzín', 'bronzová', 109),
('Ford', 'F150 Regular Cab', 'Pickup', 2.3, 231, 'automatická', 'diesel', 'zelená', 54),
('Ford', 'F150 Regular Cab', 'Pickup', 2.9, 227, 'automatická', 'benzín', 'žltá', 41),
('Ford', 'F150 (Heritage) Super Cab', 'Pickup', 3.2, 148, 'manuálna', 'diesel', 'èervená', 42),
('Ford', 'F150 (Heritage) Super Cab', 'Pickup', 3.4, 240, 'manuálna', 'LPG', 'oranžová', 62),
('Ford', 'F150 (Heritage) Super Cab', 'Pickup', 2.1, 221, 'manuálna', 'benzín', 'zelená', 72),
('Ford', 'F150 (Heritage) Super Cab', 'Pickup', 3, 168, 'automatická', 'diesel', 'tmavomodrá', 20),
('Ford', 'F150 (Heritage) Super Cab', 'Pickup', 2.4, 268, 'automatická', 'diesel', 'strieborná', 58),
('Ford', 'F150 (Heritage) Regular Cab', 'Pickup', 2.7, 272, 'automatická', 'diesel', 'sivá', 77),
('Ford', 'F150 (Heritage) Regular Cab', 'Pickup', 2.6, 242, 'automatická', 'diesel', 'žltá', 55),
('Ford', 'F150 (Heritage) Regular Cab', 'Pickup', 2.2, 90, 'automatická', 'LPG', 'èierna', 24),
('Ford', 'F150 (Heritage) Regular Cab', 'Pickup', 3.1, 106, 'manuálna', 'benzín', 'tyrkysová', 63),
('Ford', 'F150 (Heritage) Regular Cab', 'Pickup', 3.5, 87, 'automatická', 'LPG', 'èervená', 102),
('Ford', 'Explorer Sport Trac', 'Pickup', 3, 273, 'manuálna', 'LPG', 'bordová', 21),
('Ford', 'Explorer Sport Trac', 'Pickup', 2.4, 153, 'manuálna', 'LPG', 'tyrkysová', 60),
('Ford', 'Explorer Sport Trac', 'Pickup', 2, 109, 'automatická', 'LPG', 'bordová', 85),
('Ford', 'Explorer Sport Trac', 'Pickup', 3, 85, 'manuálna', 'LPG', 'zlatá', 107),
('Ford', 'Explorer Sport Trac', 'Pickup', 3.3, 256, 'automatická', 'benzín', 'zlatá', 42),
('Ford', 'Explorer Sport', 'SUV', 2.7, 156, 'manuálna', 'LPG', 'sivá', 38),
('Ford', 'Explorer Sport', 'SUV', 3, 199, 'automatická', 'LPG', 'zelená', 71),
('Ford', 'Explorer Sport', 'SUV', 2.2, 215, 'automatická', 'diesel', 'bronzová', 117),
('Ford', 'Explorer Sport', 'SUV', 3.5, 111, 'manuálna', 'benzín', 'zlatá', 62),
('Ford', 'Explorer Sport', 'SUV', 2.3, 234, 'automatická', 'LPG', 'tmavomodrá', 77),
('Ford', 'Explorer', 'SUV', 2.3, 223, 'manuálna', 'LPG', 'bordová', 81),
('Ford', 'Explorer', 'SUV', 2.1, 176, 'automatická', 'diesel', 'sivá', 104),
('Ford', 'Explorer', 'SUV', 3.1, 253, 'manuálna', 'diesel', 'modrá', 28),
('Ford', 'Explorer', 'SUV', 3.3, 218, 'manuálna', 'benzín', 'hnedá', 120),
('Ford', 'Explorer', 'SUV', 3.2, 114, 'automatická', 'diesel', 'oranžová', 53),
('Ford', 'Expedition MAX', 'SUV', 2.6, 134, 'automatická', 'benzín', 'zelená', 102),
('Ford', 'Expedition MAX', 'SUV', 3.3, 223, 'automatická', 'LPG', 'modrá', 117),
('Ford', 'Expedition MAX', 'SUV', 2.5, 109, 'manuálna', 'benzín', 'zelená', 84),
('Ford', 'Expedition MAX', 'SUV', 3.3, 103, 'manuálna', 'diesel', 'sivá', 80),
('Ford', 'Expedition MAX', 'SUV', 2.8, 143, 'manuálna', 'LPG', 'tmavomodrá', 28),
('Ford', 'Expedition EL', 'SUV', 2.4, 98, 'automatická', 'LPG', 'strieborná', 39),
('Ford', 'Expedition EL', 'SUV', 2.4, 127, 'automatická', 'benzín', 'èierna', 35),
('Ford', 'Expedition EL', 'SUV', 3.2, 269, 'automatická', 'LPG', 'tmavomodrá', 117),
('Ford', 'Expedition EL', 'SUV', 3.2, 150, 'manuálna', 'LPG', 'zlatá', 25),
('Ford', 'Expedition EL', 'SUV', 2.9, 265, 'manuálna', 'benzín', 'modrá', 26),
('Ford', 'Expedition', 'SUV', 3, 90, 'automatická', 'LPG', 'sivá', 61),
('Ford', 'Expedition', 'SUV', 2.9, 222, 'manuálna', 'benzín', 'hnedá', 32),
('Ford', 'Expedition', 'SUV', 3.2, 273, 'automatická', 'benzín', 'hnedá', 102),
('Ford', 'Expedition', 'SUV', 3.3, 152, 'manuálna', 'benzín', 'karbónová', 56),
('Ford', 'Expedition', 'SUV', 2.4, 232, 'automatická', 'LPG', 'bronzová', 115),
('Ford', 'Excursion', 'SUV', 3.6, 158, 'automatická', 'benzín', 'bordová', 60),
('Ford', 'Excursion', 'SUV', 2.4, 198, 'automatická', 'LPG', 'tmavomodrá', 40),
('Ford', 'Excursion', 'SUV', 2.6, 154, 'manuálna', 'benzín', 'èervená', 20),
('Ford', 'Excursion', 'SUV', 3.1, 262, 'manuálna', 'diesel', 'tyrkysová', 90),
('Ford', 'Excursion', 'SUV', 2.8, 157, 'manuálna', 'LPG', 'karbónová', 66),
('Ford', 'Escort', 'Hatchback', 3.2, 176, 'manuálna', 'benzín', 'oranžová', 30),
('Ford', 'Escort', 'Hatchback', 3.1, 224, 'automatická', 'diesel', 'biela', 23),
('Ford', 'Escort', 'Hatchback', 3.3, 194, 'automatická', 'benzín', 'oranžová', 119),
('Ford', 'Escort', 'Hatchback', 2.5, 165, 'manuálna', 'LPG', 'modrá', 48),
('Ford', 'Escort', 'Hatchback', 2.1, 255, 'automatická', 'diesel', 'hnedá', 21),
('Ford', 'Escape', 'SUV', 2.8, 260, 'automatická', 'LPG', 'karbónová', 69),
('Ford', 'Escape', 'SUV', 2.7, 250, 'automatická', 'benzín', 'èierna', 29),
('Ford', 'Escape', 'SUV', 2.5, 266, 'automatická', 'benzín', 'modrá', 85),
('Ford', 'Escape', 'SUV', 3.2, 102, 'manuálna', 'LPG', 'tyrkysová', 87),
('Ford', 'Escape', 'SUV', 2.1, 186, 'manuálna', 'diesel', 'zelená', 114),
('Ford', 'Edge', 'SUV', 3, 150, 'automatická', 'benzín', 'zelená', 111),
('Ford', 'Edge', 'SUV', 2, 229, 'manuálna', 'benzín', 'èervená', 58),
('Ford', 'Edge', 'SUV', 3.5, 197, 'automatická', 'LPG', 'modrá', 91),
('Ford', 'Edge', 'SUV', 2.4, 269, 'manuálna', 'diesel', 'èervená', 64),
('Ford', 'Edge', 'SUV', 3.3, 87, 'manuálna', 'benzín', 'zelená', 93),
('Ford', 'EcoSport', 'SUV', 2.1, 173, 'automatická', 'LPG', 'bronzová', 39),
('Ford', 'EcoSport', 'SUV', 2.8, 206, 'manuálna', 'diesel', 'bronzová', 109),
('Ford', 'EcoSport', 'SUV', 3.5, 250, 'automatická', 'diesel', 'sivá', 96),
('Ford', 'EcoSport', 'SUV', 2.6, 108, 'automatická', 'diesel', 'oranžová', 22),
('Ford', 'EcoSport', 'SUV', 3.5, 266, 'automatická', 'LPG', 'tyrkysová', 98),
('Ford', 'Econoline E350 Super Duty Passenger', 'Van/Minivan', 3.2, 91, 'automatická', 'diesel', 'modrá', 67),
('Ford', 'Econoline E350 Super Duty Passenger', 'Van/Minivan', 2.6, 262, 'manuálna', 'benzín', 'bronzová', 87),
('Ford', 'Econoline E350 Super Duty Passenger', 'Van/Minivan', 3.4, 161, 'manuálna', 'LPG', 'èierna', 47),
('Ford', 'Econoline E350 Super Duty Passenger', 'Van/Minivan', 3.3, 268, 'automatická', 'diesel', 'strieborná', 116),
('Ford', 'Econoline E350 Super Duty Passenger', 'Van/Minivan', 3.1, 85, 'manuálna', 'LPG', 'karbónová', 111),
('Ford', 'Econoline E350 Super Duty Cargo', 'Van/Minivan', 3.3, 278, 'manuálna', 'LPG', 'sivá', 91),
('Ford', 'Econoline E350 Super Duty Cargo', 'Van/Minivan', 2, 249, 'automatická', 'benzín', 'hnedá', 45),
('Ford', 'Econoline E350 Super Duty Cargo', 'Van/Minivan', 2.5, 148, 'manuálna', 'diesel', 'žltá', 75),
('Ford', 'Econoline E350 Super Duty Cargo', 'Van/Minivan', 3.5, 92, 'manuálna', 'benzín', 'oranžová', 35),
('Ford', 'Econoline E350 Super Duty Cargo', 'Van/Minivan', 2.4, 81, 'manuálna', 'diesel', 'strieborná', 83),
('Ford', 'Econoline E350 Cargo', 'Van/Minivan', 2.2, 119, 'manuálna', 'LPG', 'biela', 114),
('Ford', 'Econoline E350 Cargo', 'Van/Minivan', 3.3, 158, 'manuálna', 'LPG', 'zelená', 66),
('Ford', 'Econoline E350 Cargo', 'Van/Minivan', 2.4, 227, 'manuálna', 'LPG', 'zelená', 79),
('Ford', 'Econoline E350 Cargo', 'Van/Minivan', 3.1, 226, 'manuálna', 'diesel', 'zlatá', 33),
('Ford', 'Econoline E350 Cargo', 'Van/Minivan', 2.3, 221, 'automatická', 'LPG', 'karbónová', 88),
('Ford', 'Econoline E250 Cargo', 'Van/Minivan', 2.9, 185, 'automatická', 'benzín', 'tyrkysová', 94),
('Ford', 'Econoline E250 Cargo', 'Van/Minivan', 2.6, 203, 'manuálna', 'benzín', 'tyrkysová', 59),
('Ford', 'Econoline E250 Cargo', 'Van/Minivan', 2.4, 230, 'automatická', 'benzín', 'biela', 91),
('Ford', 'Econoline E250 Cargo', 'Van/Minivan', 2.7, 89, 'automatická', 'benzín', 'hnedá', 69),
('Ford', 'Econoline E250 Cargo', 'Van/Minivan', 2.4, 84, 'automatická', 'LPG', 'èervená', 100),
('Ford', 'Econoline E150 Passenger', 'Van/Minivan', 2.1, 262, 'manuálna', 'benzín', 'tyrkysová', 74),
('Ford', 'Econoline E150 Passenger', 'Van/Minivan', 2.6, 215, 'automatická', 'diesel', 'èierna', 20),
('Ford', 'Econoline E150 Passenger', 'Van/Minivan', 2.6, 194, 'manuálna', 'benzín', 'zlatá', 82),
('Ford', 'Econoline E150 Passenger', 'Van/Minivan', 3.3, 112, 'manuálna', 'LPG', 'èervená', 33),
('Ford', 'Econoline E150 Passenger', 'Van/Minivan', 2.7, 214, 'manuálna', 'LPG', 'modrá', 24),
('Ford', 'Econoline E150 Cargo', 'Van/Minivan', 2.4, 277, 'automatická', 'LPG', 'sivá', 20),
('Ford', 'Econoline E150 Cargo', 'Van/Minivan', 2.2, 246, 'automatická', 'LPG', 'zelená', 59),
('Ford', 'Econoline E150 Cargo', 'Van/Minivan', 2.3, 233, 'automatická', 'benzín', 'bronzová', 112),
('Ford', 'Econoline E150 Cargo', 'Van/Minivan', 2.2, 89, 'manuálna', 'LPG', 'èervená', 31),
('Ford', 'Econoline E150 Cargo', 'Van/Minivan', 2.4, 178, 'manuálna', 'LPG', 'strieborná', 80),
('Ford', 'E350 Super Duty Passenger', 'Van/Minivan', 2.8, 86, 'automatická', 'diesel', 'zlatá', 76),
('Ford', 'E350 Super Duty Passenger', 'Van/Minivan', 2.1, 252, 'manuálna', 'diesel', 'bronzová', 33),
('Ford', 'E350 Super Duty Passenger', 'Van/Minivan', 2.1, 219, 'manuálna', 'benzín', 'èervená', 58),
('Ford', 'E350 Super Duty Passenger', 'Van/Minivan', 3.3, 206, 'manuálna', 'benzín', 'bronzová', 71),
('Ford', 'E350 Super Duty Passenger', 'Van/Minivan', 2.4, 200, 'manuálna', 'benzín', 'oranžová', 26),
('Ford', 'E350 Super Duty Cargo', 'Van/Minivan', 2.5, 102, 'automatická', 'diesel', 'tyrkysová', 73),
('Ford', 'E350 Super Duty Cargo', 'Van/Minivan', 3.5, 106, 'manuálna', 'LPG', 'modrá', 91),
('Ford', 'E350 Super Duty Cargo', 'Van/Minivan', 2.8, 157, 'automatická', 'benzín', 'zelená', 61),
('Ford', 'E350 Super Duty Cargo', 'Van/Minivan', 2.1, 253, 'automatická', 'diesel', 'zlatá', 83),
('Ford', 'E350 Super Duty Cargo', 'Van/Minivan', 2.8, 131, 'manuálna', 'diesel', 'strieborná', 22),
('Ford', 'E250 Super Duty Cargo', 'Van/Minivan', 3, 273, 'manuálna', 'benzín', 'strieborná', 47),
('Ford', 'E250 Super Duty Cargo', 'Van/Minivan', 3.3, 196, 'automatická', 'benzín', 'èierna', 112),
('Ford', 'E250 Super Duty Cargo', 'Van/Minivan', 3.2, 126, 'manuálna', 'benzín', 'hnedá', 68),
('Ford', 'E250 Super Duty Cargo', 'Van/Minivan', 2.6, 245, 'manuálna', 'LPG', 'tmavomodrá', 72),
('Ford', 'E250 Super Duty Cargo', 'Van/Minivan', 2.8, 153, 'manuálna', 'LPG', 'hnedá', 74),
('Ford', 'E250 Cargo', 'Van/Minivan', 3.3, 184, 'automatická', 'LPG', 'oranžová', 35),
('Ford', 'E250 Cargo', 'Van/Minivan', 2.2, 242, 'manuálna', 'LPG', 'oranžová', 63),
('Ford', 'E250 Cargo', 'Van/Minivan', 2.9, 109, 'manuálna', 'LPG', 'biela', 98),
('Ford', 'E250 Cargo', 'Van/Minivan', 2.4, 220, 'automatická', 'benzín', 'karbónová', 27),
('Ford', 'E250 Cargo', 'Van/Minivan', 2.5, 172, 'manuálna', 'diesel', 'modrá', 71),
('Ford', 'E150 Super Duty Passenger', 'Van/Minivan', 3.1, 176, 'automatická', 'LPG', 'èervená', 68),
('Ford', 'E150 Super Duty Passenger', 'Van/Minivan', 3.3, 245, 'automatická', 'benzín', 'èierna', 96),
('Ford', 'E150 Super Duty Passenger', 'Van/Minivan', 2.4, 205, 'manuálna', 'LPG', 'modrá', 84),
('Ford', 'E150 Super Duty Passenger', 'Van/Minivan', 3.1, 119, 'manuálna', 'benzín', 'oranžová', 62),
('Ford', 'E150 Super Duty Passenger', 'Van/Minivan', 3.5, 163, 'automatická', 'benzín', 'zlatá', 30),
('Ford', 'E150 Super Duty Cargo', 'Van/Minivan', 3, 151, 'automatická', 'LPG', 'strieborná', 30),
('Ford', 'E150 Super Duty Cargo', 'Van/Minivan', 2.2, 98, 'automatická', 'benzín', 'hnedá', 105),
('Ford', 'E150 Super Duty Cargo', 'Van/Minivan', 3, 242, 'manuálna', 'LPG', 'tyrkysová', 105),
('Ford', 'E150 Super Duty Cargo', 'Van/Minivan', 2.4, 161, 'manuálna', 'LPG', 'èervená', 27),
('Ford', 'E150 Super Duty Cargo', 'Van/Minivan', 2.6, 114, 'manuálna', 'LPG', 'modrá', 62),
('Ford', 'E150 Passenger', 'Van/Minivan', 3.1, 239, 'manuálna', 'diesel', 'hnedá', 86),
('Ford', 'E150 Passenger', 'Van/Minivan', 3.2, 271, 'automatická', 'LPG', 'zelená', 21),
('Ford', 'E150 Passenger', 'Van/Minivan', 2.4, 271, 'manuálna', 'benzín', 'modrá', 20),
('Ford', 'E150 Passenger', 'Van/Minivan', 2.2, 279, 'manuálna', 'LPG', 'tyrkysová', 102),
('Ford', 'E150 Passenger', 'Van/Minivan', 2.9, 99, 'automatická', 'benzín', 'strieborná', 36),
('Ford', 'E150 Cargo', 'Van/Minivan', 3.1, 182, 'manuálna', 'LPG', 'zelená', 51),
('Ford', 'E150 Cargo', 'Van/Minivan', 2.3, 89, 'manuálna', 'LPG', 'zelená', 45),
('Ford', 'E150 Cargo', 'Van/Minivan', 3.5, 195, 'manuálna', 'benzín', 'biela', 87),
('Ford', 'E150 Cargo', 'Van/Minivan', 2.8, 210, 'manuálna', 'benzín', 'modrá', 49),
('Ford', 'E150 Cargo', 'Van/Minivan', 2.5, 164, 'automatická', 'LPG', 'hnedá', 51),
('Ford', 'Crown Victoria', 'Sedan', 2.5, 169, 'automatická', 'LPG', 'zlatá', 60),
('Ford', 'Crown Victoria', 'Sedan', 3.4, 181, 'manuálna', 'benzín', 'karbónová', 109),
('Ford', 'Crown Victoria', 'Sedan', 2.3, 261, 'manuálna', 'benzín', 'bronzová', 90),
('Ford', 'Crown Victoria', 'Sedan', 3.1, 135, 'manuálna', 'diesel', 'èierna', 38),
('Ford', 'Crown Victoria', 'Sedan', 2.1, 222, 'manuálna', 'LPG', 'oranžová', 116),
('Ford', 'Contour', 'Sedan', 3.1, 95, 'automatická', 'LPG', 'oranžová', 46),
('Ford', 'Contour', 'Sedan', 2.5, 209, 'manuálna', 'benzín', 'karbónová', 116),
('Ford', 'Contour', 'Sedan', 3, 88, 'manuálna', 'LPG', 'tmavomodrá', 63),
('Ford', 'Contour', 'Sedan', 2.9, 113, 'automatická', 'diesel', 'èervená', 30),
('Ford', 'Contour', 'Sedan', 2.8, 89, 'manuálna', 'benzín', 'bordová', 120),
('Ford', 'C-MAX Hybrid', 'Kombi', 2.2, 225, 'automatická', 'benzín', 'modrá', 120),
('Ford', 'C-MAX Hybrid', 'Kombi', 2.3, 212, 'automatická', 'benzín', 'zelená', 100),
('Ford', 'C-MAX Hybrid', 'Kombi', 2.5, 138, 'automatická', 'diesel', 'sivá', 33),
('Ford', 'C-MAX Hybrid', 'Kombi', 2.5, 223, 'manuálna', 'diesel', 'èierna', 82),
('Ford', 'C-MAX Hybrid', 'Kombi', 3, 222, 'automatická', 'benzín', 'biela', 108),
('Ford', 'C-MAX Energi', 'Kombi', 2.4, 229, 'automatická', 'benzín', 'èierna', 105),
('Ford', 'C-MAX Energi', 'Kombi', 3.1, 143, 'manuálna', 'LPG', 'bronzová', 98),
('Ford', 'C-MAX Energi', 'Kombi', 3.2, 165, 'manuálna', 'LPG', 'modrá', 52),
('Ford', 'C-MAX Energi', 'Kombi', 3.1, 108, 'automatická', 'diesel', 'sivá', 101),
('Ford', 'C-MAX Energi', 'Kombi', 3, 141, 'automatická', 'diesel', 'modrá', 66),
('Ford', 'Bronco', 'SUV', 3.4, 183, 'automatická', 'LPG', 'bordová', 34),
('Ford', 'Bronco', 'SUV', 3.2, 275, 'automatická', 'benzín', 'tmavomodrá', 102),
('Ford', 'Bronco', 'SUV', 2.7, 267, 'manuálna', 'diesel', 'karbónová', 115),
('Ford', 'Bronco', 'SUV', 2.9, 126, 'manuálna', 'diesel', 'tyrkysová', 39),
('Ford', 'Bronco', 'SUV', 2.6, 233, 'automatická', 'diesel', 'èierna', 118),
('Ford', 'Aspire', 'Hatchback', 2.3, 225, 'manuálna', 'LPG', 'sivá', 55),
('Ford', 'Aspire', 'Hatchback', 3.1, 260, 'automatická', 'diesel', 'tyrkysová', 94),
('Ford', 'Aspire', 'Hatchback', 2.9, 275, 'automatická', 'LPG', 'strieborná', 81),
('Ford', 'Aspire', 'Hatchback', 2.5, 147, 'automatická', 'LPG', 'sivá', 41),
('Ford', 'Aspire', 'Hatchback', 2.2, 107, 'automatická', 'benzín', 'strieborná', 76),
('Ford', 'Aerostar Passenger', 'Van/Minivan', 3.5, 109, 'automatická', 'benzín', 'zlatá', 63),
('Ford', 'Aerostar Passenger', 'Van/Minivan', 2.7, 260, 'automatická', 'LPG', 'zelená', 42),
('Ford', 'Aerostar Passenger', 'Van/Minivan', 2.9, 272, 'automatická', 'diesel', 'oranžová', 27),
('Ford', 'Aerostar Passenger', 'Van/Minivan', 3.1, 90, 'manuálna', 'diesel', 'zelená', 61),
('Ford', 'Aerostar Passenger', 'Van/Minivan', 2.2, 175, 'automatická', 'diesel', 'bordová', 48),
('Ford', 'Aerostar Cargo', 'Van/Minivan', 3.5, 204, 'automatická', 'benzín', 'èervená', 31),
('Ford', 'Aerostar Cargo', 'Van/Minivan', 3.5, 139, 'manuálna', 'benzín', 'hnedá', 109),
('Ford', 'Aerostar Cargo', 'Van/Minivan', 2.7, 230, 'manuálna', 'benzín', 'èervená', 111),
('Ford', 'Aerostar Cargo', 'Van/Minivan', 2, 127, 'manuálna', 'benzín', 'zlatá', 87),
('Ford', 'Aerostar Cargo', 'Van/Minivan', 2, 247, 'automatická', 'benzín', 'zlatá', 72),
('Fisker', 'Karma', 'Sedan', 3, 195, 'automatická', 'diesel', 'tyrkysová', 30),
('Fisker', 'Karma', 'Sedan', 3.3, 182, 'manuálna', 'LPG', 'zlatá', 71),
('Fisker', 'Karma', 'Sedan', 2.5, 122, 'manuálna', 'diesel', 'bronzová', 38),
('Fisker', 'Karma', 'Sedan', 2.8, 191, 'manuálna', 'LPG', 'hnedá', 96),
('Fisker', 'Karma', 'Sedan', 2.1, 241, 'manuálna', 'LPG', 'bronzová', 21),
('FIAT', '500X', 'SUV', 2.3, 85, 'manuálna', 'diesel', 'bronzová', 25),
('FIAT', '500X', 'SUV', 3.4, 125, 'manuálna', 'benzín', 'žltá', 86),
('FIAT', '500X', 'SUV', 3, 82, 'manuálna', 'benzín', 'karbónová', 75),
('FIAT', '500X', 'SUV', 2.5, 195, 'automatická', 'LPG', 'biela', 101),
('FIAT', '500X', 'SUV', 2.4, 256, 'automatická', 'benzín', 'biela', 94),
('FIAT', '500L', 'Hatchback', 3.3, 263, 'manuálna', 'benzín', 'èervená', 21),
('FIAT', '500L', 'Hatchback', 2.5, 212, 'automatická', 'diesel', 'zelená', 70),
('FIAT', '500L', 'Hatchback', 2.1, 109, 'manuálna', 'diesel', 'biela', 47),
('FIAT', '500L', 'Hatchback', 2.6, 99, 'manuálna', 'benzín', 'tyrkysová', 49),
('FIAT', '500L', 'Hatchback', 3.4, 191, 'automatická', 'diesel', 'biela', 115),
('FIAT', '500e', 'Hatchback', 3.5, 234, 'manuálna', 'diesel', 'èierna', 70),
('FIAT', '500e', 'Hatchback', 3, 274, 'automatická', 'LPG', 'hnedá', 120),
('FIAT', '500e', 'Hatchback', 2.7, 159, 'automatická', 'diesel', 'sivá', 47),
('FIAT', '500e', 'Hatchback', 3.6, 89, 'manuálna', 'diesel', 'sivá', 34),
('FIAT', '500e', 'Hatchback', 2.9, 242, 'manuálna', 'diesel', 'bordová', 64),
('FIAT', '500c Abarth', 'Kabrio', 2.8, 123, 'manuálna', 'LPG', 'zlatá', 92),
('FIAT', '500c Abarth', 'Kabrio', 2.3, 92, 'manuálna', 'benzín', 'hnedá', 110),
('FIAT', '500c Abarth', 'Kabrio', 2.7, 200, 'automatická', 'LPG', 'bronzová', 76),
('FIAT', '500c Abarth', 'Kabrio', 3.4, 199, 'manuálna', 'diesel', 'karbónová', 46),
('FIAT', '500c Abarth', 'Kabrio', 3.5, 260, 'automatická', 'benzín', 'strieborná', 78),
('FIAT', '500c', 'Kabrio', 2.1, 117, 'manuálna', 'LPG', 'tyrkysová', 94),
('FIAT', '500c', 'Kabrio', 3.6, 278, 'manuálna', 'LPG', 'žltá', 88),
('FIAT', '500c', 'Kabrio', 2.9, 215, 'manuálna', 'benzín', 'karbónová', 67),
('FIAT', '500c', 'Kabrio', 2.8, 188, 'manuálna', 'benzín', 'èierna', 23),
('FIAT', '500c', 'Kabrio', 2.7, 146, 'automatická', 'diesel', 'tmavomodrá', 26),
('FIAT', '500 Abarth', 'Hatchback', 3.1, 217, 'automatická', 'diesel', 'zelená', 120),
('FIAT', '500 Abarth', 'Hatchback', 3.1, 273, 'manuálna', 'diesel', 'tmavomodrá', 116),
('FIAT', '500 Abarth', 'Hatchback', 3.3, 136, 'manuálna', 'diesel', 'karbónová', 72),
('FIAT', '500 Abarth', 'Hatchback', 2.5, 169, 'automatická', 'diesel', 'strieborná', 74),
('FIAT', '500 Abarth', 'Hatchback', 2.2, 101, 'manuálna', 'LPG', 'žltá', 38),
('FIAT', '124 Spider', 'Kabrio', 2.9, 274, 'automatická', 'benzín', 'èervená', 88),
('FIAT', '124 Spider', 'Kabrio', 2.7, 263, 'automatická', 'LPG', 'karbónová', 37),
('FIAT', '124 Spider', 'Kabrio', 3.1, 229, 'manuálna', 'LPG', 'zelená', 57),
('FIAT', '124 Spider', 'Kabrio', 2.5, 182, 'manuálna', 'diesel', 'zelená', 43),
('FIAT', '124 Spider', 'Kabrio', 2.5, 208, 'automatická', 'LPG', 'zlatá', 66),
('FIAT', '500', 'Hatchback', 3.1, 102, 'manuálna', 'diesel', 'modrá', 36),
('FIAT', '500', 'Hatchback', 2.8, 191, 'manuálna', 'benzín', 'zelená', 119),
('FIAT', '500', 'Hatchback', 2.5, 187, 'manuálna', 'LPG', 'zlatá', 81),
('FIAT', '500', 'Hatchback', 3.1, 106, 'automatická', 'benzín', 'tyrkysová', 57),
('FIAT', '500', 'Hatchback', 2.5, 122, 'automatická', 'benzín', 'sivá', 119),
('Ferrari', 'GTC4Lusso', 'Hatchback', 2.9, 241, 'manuálna', 'diesel', 'èierna', 109),
('Ferrari', 'GTC4Lusso', 'Hatchback', 3.5, 273, 'manuálna', 'diesel', 'strieborná', 25),
('Ferrari', 'GTC4Lusso', 'Hatchback', 3.3, 225, 'manuálna', 'LPG', 'tyrkysová', 115),
('Ferrari', 'GTC4Lusso', 'Hatchback', 2.1, 95, 'manuálna', 'diesel', 'biela', 41),
('Ferrari', 'GTC4Lusso', 'Hatchback', 2.8, 123, 'automatická', 'benzín', 'biela', 87),
('Ferrari', 'FF', 'Coupe', 2.9, 221, 'manuálna', 'LPG', 'hnedá', 113),
('Ferrari', 'FF', 'Coupe', 2.9, 245, 'automatická', 'LPG', 'zlatá', 96),
('Ferrari', 'FF', 'Coupe', 2.1, 232, 'automatická', 'LPG', 'žltá', 80),
('Ferrari', 'FF', 'Coupe', 2, 128, 'manuálna', 'diesel', 'karbónová', 90),
('Ferrari', 'FF', 'Coupe', 3.2, 192, 'manuálna', 'LPG', 'biela', 23),
('Ferrari', 'F430', 'Kabrio', 3.4, 214, 'manuálna', 'LPG', 'èervená', 38),
('Ferrari', 'F430', 'Kabrio', 2.7, 132, 'automatická', 'LPG', 'strieborná', 54),
('Ferrari', 'F430', 'Kabrio', 2.9, 218, 'manuálna', 'diesel', 'karbónová', 55),
('Ferrari', 'F430', 'Kabrio', 2.9, 160, 'manuálna', 'benzín', 'zelená', 70),
